final_price,bathrooms,sqft,parking,type,lat,long,city_district,bedrooms_ag,bedrooms_bg
975000,3,1750,2,Att/Row/Twnhouse,43.6197386,-79.4905203,Mimico (includes Humber Bay Shores),3,1
625000,1,750,0,Condo Apt,43.6660964,-79.3873217,Bay Street Corridor,1,1
800000,2,1100,1,Condo Apt,43.6459195,-79.5196192,Islington-City Centre West,2,0
487500,1,250,1,Condo Apt,43.6388499,-79.4155583,Niagara,1,0
540000,2,950,1,Condo Apt,43.6499224,-79.567437,Etobicoke West Mall,2,0
1050000,2,,1,Detached,43.6925653,-79.3182166,Danforth East York,3,0
680000,1,750,0,Condo Apt,43.6458091,-79.3756819,Waterfront Communities-The Island,1,1
750000,1,650,1,Condo Apt,43.6729415,-79.386777,Rosedale-Moore Park,1,1
732000,3,,5,Semi-Detached,43.7953285,-79.2338225,Malvern,4,2
1252000,1,,1,Detached,43.6420571,-79.451178,High Park-Swansea,5,0
999000,2,,0,Semi-Detached,43.6796934,-79.3286066,Greenwood-Coxwell,3,0
624900,1,650,1,Condo Apt,43.6428951,-79.4281018,Little Portugal,2,0
1200000,2,1500,2,Condo Apt,43.7388999,-79.4067352,Bedford Park-Nortown,2,1
795000,2,1300,1,Condo Apt,43.7748786,-79.4132928,Willowdale East,2,1
525000,2,950,1,Comm Element Condo,43.6830048,-79.5256988,Humber Heights-Westmount,2,1
1030000,2,,1,Att/Row/Twnhouse,43.6709361,-79.3131348,Woodbine Corridor,2,1
716000,3,1300,1,Att/Row/Twnhouse,43.6926386,-79.2769567,Oakridge,2,1
510000,1,650,0,Condo Apt,43.6387003,-79.4121833,Niagara,1,0
520000,2,1300,1,Condo Apt,43.8018906,-79.169271,Rouge,2,0
625000,2,1750,2,Att/Row/Twnhouse,43.752547,-79.2557143,Bendale,3,1
543000,1,650,1,Condo Apt,43.6370874,-79.404535,Niagara,1,1
505000,1,550,0,Condo Apt,43.6447681,-79.4026,Waterfront Communities-The Island,1,0
457000,1,650,1,Condo Apt,43.7829102,-79.4173942,Newtonbrook West,1,1
650000,3,1700,2,Condo Apt,43.6377633,-79.5837588,Markland Wood,3,0
846300,2,750,1,Condo Apt,43.662407,-79.3859435,Bay Street Corridor,2,0
660000,2,950,1,Condo Apt,43.646254,-79.3835998,Bay Street Corridor,1,1
965000,2,900,2,Detached,43.686221,-79.2788307,Birchcliffe-Cliffside,2,0
712000,2,,4,Detached,43.7349955,-79.2442559,Eglinton East,3,0
1125000,3,2250,1,Att/Row/Twnhouse,43.7304715,-79.3353229,Banbury-Don Mills,3,1
959000,4,2250,2,Detached,43.647825,-79.3857425,Bay Street Corridor,4,0
1175000,4,1300,2,Semi-Detached,43.6657496,-79.4545779,Dovercourt-Wallace Emerson-Junction,3,1
537000,1,750,1,Condo Apt,43.7655635,-79.4108921,Willowdale East,1,1
355000,1,750,1,Condo Apt,43.7808971,-79.2498304,Woburn,1,1
545000,1,650,1,Condo Apt,43.6813916,-79.2821633,Birchcliffe-Cliffside,1,1
363000,1,1100,1,Condo Apt,43.6468109,-79.5666796,Etobicoke West Mall,2,0
615000,1,550,0,Condo Apt,43.6606054,-79.3786354,Church-Yonge Corridor,1,1
627000,2,850,1,Condo Apt,43.6237198,-79.4837029,Mimico (includes Humber Bay Shores),2,0
921000,2,,3,Semi-Detached,43.6635312,-79.4972562,Lambton Baby Point,3,0
625000,2,850,1,Condo Apt,43.6670237,-79.4474107,Dovercourt-Wallace Emerson-Junction,2,0
398000,2,950,1,Condo Apt,43.7762919,-79.3358621,Pleasant View,2,0
725000,2,,0,Semi-Detached,43.6925316,-79.2898742,Taylor-Massey,3,0
443000,2,850,1,Condo Apt,43.7814634,-79.247758,Woburn,2,0
660000,3,,1,Att/Row/Twnhouse,43.7294459,-79.5240313,Downsview-Roding-CFB,3,0
590000,4,1500,2,Condo Townhouse,43.8017665,-79.3154454,L'Amoreaux,4,1
299900,2,950,1,Condo Apt,43.8113652,-79.2260385,Malvern,2,0
297000,1,1100,1,Condo Apt,43.6957686,-79.5572308,Kingsview Village-The Westway,2,0
652000,1,1100,1,Condo Townhouse,43.6413402,-79.4181394,Niagara,2,0
495000,2,1300,1,Condo Townhouse,43.7896982,-79.305256,Tam O'Shanter-Sullivan,3,1
495000,2,1300,1,Condo Apt,43.802888,-79.169401,Rouge,2,0
878800,2,950,1,Condo Apt,43.7117823,-79.3916402,Mount Pleasant West,2,0
429750,1,550,0,Condo Apt,43.6699695,-79.3815324,Church-Yonge Corridor,1,0
1850000,4,,2,Detached,43.718052,-79.3681108,Leaside-Bennington,4,1
1180000,2,,2,Semi-Detached,43.7114342,-79.3846335,Mount Pleasant East,2,0
575100,2,750,1,Condo Apt,43.6389057,-79.5349871,Islington-City Centre West,2,0
880000,2,,2,Detached,43.679431,-79.4907187,Rockcliffe-Smythe,3,0
837000,2,1100,1,Condo Apt,43.6706157,-79.4484133,Dovercourt-Wallace Emerson-Junction,2,0
1207000,3,1700,2,Condo Apt,43.6859146,-79.4125606,Forest Hill South,3,0
768000,3,,2,Detached,43.8237154,-79.2162785,Rouge,4,0
742000,2,850,1,Condo Apt,43.6399547,-79.382025,Waterfront Communities-The Island,1,2
1257500,5,,2,Detached,43.6982573,-79.4490067,Briar Hill-Belgravia,3,1
880000,2,,4,Detached,43.6905396,-79.3182847,Danforth East York,2,1
390000,1,250,0,Condo Apt,43.642313,-79.4243664,Little Portugal,1,0
1585000,2,1700,1,Condo Apt,43.6432459,-79.4012615,Waterfront Communities-The Island,2,2
560000,1,650,0,Condo Apt,43.6490632,-79.3886581,Waterfront Communities-The Island,1,1
360000,2,1300,2,Condo Apt,43.7582614,-79.5884807,Mount Olive-Silverstone-Jamestown,2,0
380000,1,250,1,Condo Apt,43.7328063,-79.3456701,Banbury-Don Mills,0,0
948000,2,1300,1,Detached,43.6703649,-79.3207557,Greenwood-Coxwell,3,0
1220000,3,,1,Plex,43.6613156,-79.4872648,Runnymede-Bloor West Village,5,0
1888000,4,2750,2,Detached,43.6467307,-79.4270403,Little Portugal,3,0
290000,1,650,1,Condo Apt,43.6900692,-79.4642261,Keelesdale-Eglinton West,1,0
1069000,2,,7,Detached,43.7589875,-79.4497789,Bathurst Manor,3,4
828000,3,,2,Detached,43.8147424,-79.3161931,Steeles,3,0
760000,2,,3,Detached,43.7265924,-79.5755986,West Humber-Clairville,2,2
1150000,2,,2,Detached,43.788227,-79.4002472,Newtonbrook East,3,1
748000,2,1100,1,Condo Apt,43.638175,-79.4153863,Niagara,2,1
716023,2,,2,Detached,43.7383646,-79.5856499,Mount Olive-Silverstone-Jamestown,4,0
395000,1,850,1,Condo Apt,43.7925713,-79.352099,Don Valley Village,1,1
730000,2,1300,1,Condo Apt,43.6503005,-79.5263278,Islington-City Centre West,2,0
1200000,2,,2,Semi-Detached,43.6865538,-79.3491739,Broadview North,3,0
902000,2,850,1,Condo Apt,43.6483169,-79.3930652,Waterfront Communities-The Island,3,0
290000,2,1500,1,Condo Apt,43.7976705,-79.3198853,L'Amoreaux,1,1
740000,2,,4,Detached,43.6959121,-79.560018,Kingsview Village-The Westway,3,0
925000,2,,2,Detached,43.742451,-79.3184108,Parkwoods-Donalda,2,1
587000,2,750,1,Condo Apt,43.6251177,-79.4787673,Mimico (includes Humber Bay Shores),2,0
575000,1,550,0,Condo Apt,43.657011,-79.3741052,Moss Park,1,1
572000,1,550,0,Condo Apt,43.6701589,-79.3803887,Church-Yonge Corridor,1,0
489000,2,650,1,Condo Apt,43.6405881,-79.4248274,South Parkdale,1,0
327000,2,1100,2,Condo Apt,43.7211735,-79.5442443,Elms-Old Rexdale,3,0
494000,2,750,1,Condo Apt,43.6405043,-79.5626411,Etobicoke West Mall,2,0
840000,3,1750,4,Detached,43.7732427,-79.1658982,West Hill,3,0
432000,1,550,0,Condo Apt,43.7588578,-79.408622,Willowdale East,1,0
1100000,2,1300,1,Condo Apt,43.686712,-79.3966266,Yonge-St.Clair,2,0
1470000,4,,2,Detached,43.6822999,-79.3321043,Danforth,4,2
815000,2,,2,Detached,43.7201919,-79.5877565,West Humber-Clairville,3,0
640000,2,,3,Semi-Detached,43.7204994,-79.5032689,Downsview-Roding-CFB,4,0
334800,1,1100,1,Condo Apt,43.6968278,-79.2934124,Taylor-Massey,2,0
312000,2,750,1,Condo Apt,43.7847327,-79.2881438,Agincourt South-Malvern West,2,0
410000,1,550,0,Condo Apt,43.7689265,-79.3698385,Bayview Village,1,0
1120000,2,1300,0,Att/Row/Twnhouse,43.6621916,-79.4306613,Dovercourt-Wallace Emerson-Junction,3,0
1490000,3,,2,Detached,43.6580659,-79.4813785,Runnymede-Bloor West Village,3,1
670000,1,,3,Detached,43.7468236,-79.2535065,Bendale,3,0
955000,3,,2,Detached,43.7034917,-79.498972,Brookhaven-Amesbury,3,0
1163000,3,,3,Detached,43.6446487,-79.5547042,Islington-City Centre West,2,0
1658000,3,,2,Detached,43.7609743,-79.3438494,Parkwoods-Donalda,3,1
480000,2,1300,2,Condo Apt,43.7907034,-79.4507869,Westminster-Branson,2,0
820000,3,,4,Detached,43.7373137,-79.268315,Ionview,3,3
670100,2,950,1,Condo Townhouse,43.6138038,-79.4981465,Mimico (includes Humber Bay Shores),2,0
491000,1,250,0,Condo Apt,43.657011,-79.3741052,Moss Park,1,1
665000,2,750,0,Condo Apt,43.6611321,-79.3857111,Bay Street Corridor,1,1
472000,1,250,0,Condo Apt,43.6569834,-79.3553724,Moss Park,1,0
702000,3,1750,1,Att/Row/Twnhouse,43.736863,-79.4763033,Downsview-Roding-CFB,3,0
495000,1,250,0,Condo Apt,43.6432459,-79.4012615,Waterfront Communities-The Island,1,0
555888,1,550,1,Condo Apt,43.6383068,-79.4147858,Niagara,1,0
465000,1,550,1,Condo Apt,43.6670237,-79.4474107,Dovercourt-Wallace Emerson-Junction,1,0
741000,2,750,1,Condo Apt,43.6258065,-79.4779244,Mimico (includes Humber Bay Shores),2,1
715000,2,950,1,Condo Apt,43.7143483,-79.3531453,Thorncliffe Park,2,0
499900,1,550,0,Condo Apt,43.6394055,-79.3932324,Waterfront Communities-The Island,1,0
700000,2,1500,3,Condo Apt,43.7926689,-79.4439355,Newtonbrook West,2,1
442500,2,1300,1,Condo Apt,43.7642763,-79.4947912,York University Heights,3,0
2305000,5,,2,Detached,43.6716755,-79.2969992,The Beaches,4,1
998800,2,750,1,Condo Apt,43.6693009,-79.3841709,Church-Yonge Corridor,2,0
815000,3,2250,2,Detached,43.8035864,-79.1814163,Rouge,4,0
465000,1,550,1,Condo Apt,43.6227968,-79.4833514,Mimico (includes Humber Bay Shores),1,0
695000,2,1750,2,Semi-Detached,43.7604792,-79.5111386,Black Creek,3,2
558800,2,850,1,Condo Apt,43.7524064,-79.4546108,Bathurst Manor,2,0
825000,2,1300,1,Condo Apt,43.6677624,-79.3809166,Church-Yonge Corridor,2,0
1410000,3,,2,Detached,43.7927095,-79.3978092,Newtonbrook East,3,1
363000,1,650,1,Condo Apt,43.7246745,-79.6153431,West Humber-Clairville,1,0
520000,2,850,1,Condo Apt,43.7340513,-79.4480629,Clanton Park,2,1
660000,1,550,0,Condo Apt,43.6419035,-79.379113,Waterfront Communities-The Island,1,0
1390000,4,,2,Detached,43.7525125,-79.3268801,Parkwoods-Donalda,4,0
501000,1,550,0,Condo Apt,43.6363456,-79.404535,Niagara,1,0
745000,2,,3,Detached,43.7571344,-79.2424532,Woburn,3,0
495000,1,650,1,Condo Apt,43.665271,-79.4476835,Dovercourt-Wallace Emerson-Junction,1,1
732500,2,,4,Detached,43.7605836,-79.1830978,West Hill,4,3
615000,2,1100,1,Condo Apt,43.6383779,-79.5840382,Markland Wood,2,0
449000,1,850,0,Condo Apt,43.710907,-79.379201,Mount Pleasant East,1,1
1560000,5,,2,Detached,43.6884189,-79.267676,Birchcliffe-Cliffside,4,2
850000,4,,2,Link,43.8090319,-79.3247902,Steeles,3,1
692000,2,850,1,Condo Apt,43.708472,-79.3974985,Mount Pleasant West,2,0
502500,2,1300,1,Condo Apt,43.8007222,-79.3165935,L'Amoreaux,1,2
735000,2,850,1,Condo Apt,43.6363456,-79.404535,Niagara,2,0
509900,2,1500,1,Condo Apt,43.7779819,-79.4527648,Westminster-Branson,2,1
612000,2,750,0,Condo Apt,43.6527699,-79.3664874,Moss Park,2,0
625000,1,550,1,Condo Apt,43.7070978,-79.3950796,Mount Pleasant West,1,1
792000,1,,2,Semi-Detached,43.6594639,-79.3345846,South Riverdale,3,0
5485000,6,,6,Detached,43.6837641,-79.4075914,Casa Loma,5,2
678000,1,650,1,Condo Apt,43.6455735,-79.3989915,Waterfront Communities-The Island,1,0
1700000,2,,2,Detached,43.7325788,-79.4258423,Bedford Park-Nortown,2,0
825000,3,,2,Detached,43.7864627,-79.1318151,Rouge,3,0
229000,1,1100,1,Condo Apt,43.7491874,-79.5427005,Humbermede,2,0
615000,2,,1,Att/Row/Twnhouse,43.809015,-79.2801517,Agincourt North,3,0
427500,2,1500,1,Condo Apt,43.790092,-79.4519584,Westminster-Branson,2,0
2820000,5,,4,Detached,43.7682916,-79.4274437,Willowdale West,4,1
570000,2,750,0,Condo Apt,43.6415686,-79.4246028,Little Portugal,2,0
5000000,7,,4,Detached,43.6975146,-79.410327,Forest Hill South,5,1
718000,2,,3,Semi-Detached,43.7405617,-79.3132468,Victoria Village,3,1
465000,1,550,1,Condo Apt,43.7784859,-79.4133299,Willowdale East,1,0
699000,2,1100,1,Condo Apt,43.7561102,-79.4072579,Willowdale East,2,0
432500,1,250,0,Condo Apt,43.6693009,-79.3841709,Church-Yonge Corridor,1,0
645000,2,750,1,Condo Apt,43.6444084,-79.3765617,Waterfront Communities-The Island,1,1
969000,2,1300,3,Detached,43.6714001,-79.5652828,Eringate-Centennial-West Deane,3,1
450000,1,550,1,Condo Apt,43.7829102,-79.4173942,Newtonbrook West,1,0
612800,2,950,1,Condo Apt,43.7746599,-79.4124153,Willowdale East,2,0
470000,1,550,1,Condo Apt,43.6376641,-79.402494,Niagara,1,0
639000,2,950,2,Condo Apt,43.7146689,-79.3545641,Thorncliffe Park,2,1
559000,1,550,0,Condo Apt,43.6460058,-79.3899085,Waterfront Communities-The Island,1,1
325000,1,650,1,Condo Apt,43.7631879,-79.3192251,Parkwoods-Donalda,1,0
598000,1,550,0,Condo Apt,43.6693009,-79.3841709,Church-Yonge Corridor,1,0
827000,2,750,1,Condo Apt,43.6618956,-79.3857479,Bay Street Corridor,2,0
630000,2,850,1,Condo Apt,43.6227486,-79.481943,Mimico (includes Humber Bay Shores),2,0
765000,3,,3,Semi-Detached,43.7518568,-79.5219437,Glenfield-Jane Heights,4,1
518000,1,1100,1,Condo Apt,43.7046242,-79.4415999,Briar Hill-Belgravia,2,0
538300,1,550,0,Condo Apt,43.6522103,-79.3707988,Moss Park,1,0
517000,2,1300,1,Condo Apt,43.8007222,-79.3165935,L'Amoreaux,1,2
455000,1,550,1,Condo Apt,43.7655732,-79.386066,Bayview Village,1,0
685000,1,550,0,Condo Apt,43.6702677,-79.394344,Annex,1,1
858000,2,1500,1,Condo Apt,43.7752494,-79.4123273,Willowdale East,3,1
570000,1,850,0,Condo Apt,43.656674,-79.3834432,Bay Street Corridor,1,0
273000,1,850,1,Condo Apt,43.7064429,-79.467532,Yorkdale-Glen Park,4,0
1185000,5,2250,2,Detached,43.6939625,-79.2690541,Birchcliffe-Cliffside,4,1
970000,2,,3,Detached,43.6866798,-79.532893,Willowridge-Martingrove-Richview,3,0
635000,1,750,2,Condo Apt,43.6520584,-79.3714575,Moss Park,1,1
710000,2,750,1,Condo Apt,43.708008,-79.4007848,Yonge-Eglinton,1,1
470800,1,550,1,Condo Apt,43.7734963,-79.3589637,Don Valley Village,1,0
590000,1,550,0,Condo Apt,43.6472259,-79.3911003,Waterfront Communities-The Island,1,0
1500000,5,3250,4,Detached,43.5991674,-79.5242209,Long Branch,4,1
440000,1,250,0,Condo Apt,43.6593807,-79.385626,Bay Street Corridor,1,0
975000,2,1100,1,Condo Apt,43.6414576,-79.3996029,Waterfront Communities-The Island,2,0
710000,2,850,1,Condo Apt,43.6428332,-79.3767991,Waterfront Communities-The Island,2,0
492000,1,650,1,Condo Apt,43.767444,-79.3712468,Bayview Village,1,1
975000,2,,3,Detached,43.5908951,-79.527181,Long Branch,3,1
649900,1,650,0,Condo Apt,43.6489001,-79.392205,Waterfront Communities-The Island,1,1
1250000,2,1300,1,Condo Apt,43.6694507,-79.3874705,Bay Street Corridor,2,0
2265000,2,1300,1,Condo Apt,43.6722946,-79.3895506,Annex,2,0
579900,1,950,1,Condo Apt,43.7395216,-79.3448832,Banbury-Don Mills,1,1
420000,1,550,1,Condo Apt,43.7524064,-79.4546108,Bathurst Manor,1,1
820000,1,750,1,Condo Apt,43.6447681,-79.4026,Waterfront Communities-The Island,2,0
1265000,2,,2,Detached,43.6810796,-79.3400829,Danforth,3,0
528000,1,650,1,Condo Apt,43.7685392,-79.3813125,Bayview Village,1,1
465000,2,1500,1,Condo Apt,43.683989,-79.516695,Edenbridge-Humber Valley,3,0
442800,1,550,1,Condo Apt,43.6647971,-79.3755008,Cabbagetown-South St. James Town,1,0
820000,2,,2,Detached,43.7705617,-79.3125122,Tam O'Shanter-Sullivan,3,0
493000,2,950,2,Condo Apt,43.7728097,-79.2617651,Bendale,2,0
382000,2,750,1,Condo Apt,43.708237,-79.5341308,Weston,2,0
360000,1,1100,1,Condo Apt,43.6526695,-79.5692748,Etobicoke West Mall,2,0
970000,3,,6,Detached,43.7401189,-79.4888876,Downsview-Roding-CFB,3,0
1320000,2,,3,Semi-Detached,43.7301938,-79.3990015,Lawrence Park North,3,0
2388000,4,2250,2,Detached,43.7156146,-79.3652336,Leaside-Bennington,4,1
690000,1,650,0,Condo Apt,43.6618009,-79.3842401,Bay Street Corridor,1,1
500000,1,550,0,Condo Apt,43.6632108,-79.3778032,Church-Yonge Corridor,1,0
765000,2,,5,Detached,43.742972,-79.5173159,Glenfield-Jane Heights,3,1
690000,1,,1,Detached,43.7151548,-79.2641214,Clairlea-Birchmount,2,1
629000,1,550,0,Condo Apt,43.6439201,-79.3994776,Waterfront Communities-The Island,1,0
720000,2,,4,Semi-Detached,43.6975601,-79.5418814,Kingsview Village-The Westway,4,0
1250000,4,,0,Semi-Detached,43.6676583,-79.3493969,North Riverdale,5,0
730000,1,750,1,Condo Apt,43.6560085,-79.4087204,Trinity-Bellwoods,1,0
565000,3,1500,1,Condo Townhouse,43.7410746,-79.2336607,Eglinton East,4,1
398000,1,850,1,Condo Apt,43.725847,-79.310002,Victoria Village,1,1
430000,1,550,1,Condo Apt,43.6251177,-79.4787673,Mimico (includes Humber Bay Shores),1,0
720000,2,850,1,Condo Apt,43.639825,-79.4164156,Niagara,2,1
570000,2,1300,1,Condo Apt,43.6500151,-79.5263909,Islington-City Centre West,2,1
770000,4,1300,5,Semi-Detached,43.7470241,-79.5517398,Humbermede,3,3
470000,2,950,1,Condo Apt,43.7485254,-79.286163,Wexford/Maryvale,2,0
475000,1,650,1,Condo Apt,43.7344659,-79.4464071,Clanton Park,1,1
525000,1,650,1,Condo Apt,43.6245122,-79.4852565,Mimico (includes Humber Bay Shores),1,1
360000,2,950,1,Condo Apt,43.8240578,-79.2769151,Milliken,2,0
784000,2,,4,Semi-Detached,43.5939785,-79.5469209,Alderwood,3,0
802000,4,,4,Detached,43.8230173,-79.2120481,Rouge,4,2
713000,2,1100,1,Condo Apt,43.7649329,-79.4105605,Willowdale East,3,0
1850000,2,,1,Detached,43.7042622,-79.4013907,Yonge-Eglinton,3,0
650500,2,650,1,Condo Apt,43.6387639,-79.4162418,Niagara,1,1
445000,1,550,1,Condo Apt,43.6249872,-79.4781665,Mimico (includes Humber Bay Shores),1,0
635000,1,650,1,Condo Apt,43.6520584,-79.3714575,Moss Park,1,0
322500,2,1100,1,Condo Apt,43.7585383,-79.5151577,Black Creek,2,0
1285000,3,1900,3,Condo Apt,43.7410158,-79.4066459,Bedford Park-Nortown,2,0
528000,2,850,2,Condo Apt,43.6443271,-79.5297353,Islington-City Centre West,2,0
410000,1,650,1,Condo Apt,43.7736875,-79.2554225,Bendale,1,1
370000,1,550,1,Condo Apt,43.7485254,-79.286163,Wexford/Maryvale,1,1
4850000,6,,4,Detached,43.6924438,-79.4204309,Forest Hill South,4,1
531800,1,650,1,Condo Apt,43.7580713,-79.4031651,Willowdale East,1,1
845000,2,850,1,Condo Apt,43.6472259,-79.3911003,Waterfront Communities-The Island,2,0
830000,2,,4,Detached,43.7168556,-79.2981605,Clairlea-Birchmount,3,0
480000,1,250,1,Condo Apt,43.6623091,-79.3413875,South Riverdale,1,0
420000,1,650,1,Condo Apt,43.7306927,-79.3273194,Banbury-Don Mills,1,1
490000,1,750,1,Comm Element Condo,43.6360574,-79.470781,High Park-Swansea,1,1
852500,2,950,1,Condo Apt,43.6402232,-79.395951,Waterfront Communities-The Island,2,0
805000,2,850,1,Condo Apt,43.7338891,-79.3467757,Banbury-Don Mills,2,0
1012000,2,,1,Semi-Detached,43.6724749,-79.3068282,The Beaches,2,0
605000,1,650,0,Condo Apt,43.7089554,-79.3960994,Mount Pleasant West,1,1
1325000,4,2750,4,Detached,43.6462525,-79.5482921,Islington-City Centre West,4,1
1376000,2,1300,2,Semi-Detached,43.7039764,-79.3833909,Mount Pleasant East,3,0
1045000,2,950,2,Condo Apt,43.7170617,-79.3800808,Bridle Path-Sunnybrook-York Mills,2,0
625000,1,650,0,Condo Apt,43.646484,-79.4195358,Trinity-Bellwoods,1,0
950000,2,1100,2,Condo Apt,43.6553273,-79.4681912,High Park North,2,0
756000,1,,1,Detached,43.6772565,-79.3143679,Woodbine Corridor,3,0
507500,1,550,0,Condo Apt,43.6413708,-79.4106916,Niagara,1,0
651000,3,1750,1,Att/Row/Twnhouse,43.7290682,-79.5239011,Downsview-Roding-CFB,3,0
620000,2,850,1,Condo Apt,43.6214794,-79.483972,Mimico (includes Humber Bay Shores),2,0
695000,2,850,1,Condo Apt,43.6227486,-79.481943,Mimico (includes Humber Bay Shores),2,1
911000,2,,1,Detached,43.6912382,-79.3203145,Danforth East York,2,1
675000,2,750,1,Condo Townhouse,43.641579,-79.4159028,Niagara,1,1
615000,1,,3,Detached,43.7238431,-79.5714724,Rexdale-Kipling,3,1
379000,2,1100,1,Condo Apt,43.7592624,-79.5853418,Mount Olive-Silverstone-Jamestown,2,1
678000,2,750,0,Condo Apt,43.6506965,-79.3711222,Moss Park,1,1
551000,1,250,0,Condo Apt,43.6469441,-79.3923973,Waterfront Communities-The Island,1,0
519000,1,650,1,Condo Apt,43.6598236,-79.3627273,Regent Park,1,0
700000,2,,2,Detached,43.5992607,-79.5165622,New Toronto,2,1
1320000,2,,1,Semi-Detached,43.6738677,-79.2991235,The Beaches,3,0
1005000,2,,4,Detached,43.7870542,-79.3471057,Don Valley Village,3,1
600000,2,850,1,Comm Element Condo,43.7782639,-79.4154543,Willowdale West,2,0
648000,2,650,1,Condo Apt,43.6453398,-79.4021851,Waterfront Communities-The Island,1,1
951600,2,850,1,Condo Apt,43.6618009,-79.3842401,Bay Street Corridor,2,0
635000,3,1300,2,Condo Townhouse,43.7653492,-79.3197411,Parkwoods-Donalda,3,0
999900,1,,2,Semi-Detached,43.6607978,-79.3316081,South Riverdale,3,0
605000,2,750,1,Condo Apt,43.642313,-79.4243664,Little Portugal,2,1
675000,2,850,0,Condo Apt,43.6601526,-79.3648897,Regent Park,2,0
805000,2,1100,1,Condo Apt,43.6572772,-79.3766771,Church-Yonge Corridor,2,0
1400100,3,,2,Semi-Detached,43.656803,-79.4598301,High Park North,3,1
435000,2,950,1,Condo Apt,43.7317441,-79.5772925,West Humber-Clairville,2,1
810000,4,1750,3,Link,43.8047938,-79.2853808,Agincourt North,4,2
550000,1,550,0,Condo Apt,43.7115867,-79.3953912,Mount Pleasant West,1,1
711044,2,,4,Semi-Detached,43.758359,-79.3164953,Parkwoods-Donalda,3,0
470000,3,1300,1,Condo Townhouse,43.7471491,-79.5644917,Humbermede,3,0
525000,2,850,1,Condo Townhouse,43.6388439,-79.4133575,Niagara,1,0
2506000,4,2750,3,Detached,43.7169498,-79.3942871,Mount Pleasant East,5,1
900000,2,,4,Detached,43.6841718,-79.5584562,Willowridge-Martingrove-Richview,3,0
569900,1,650,0,Condo Apt,43.6502401,-79.3609196,Waterfront Communities-The Island,1,1
685000,3,1750,1,Att/Row/Twnhouse,43.7360542,-79.4759913,Downsview-Roding-CFB,3,0
1010000,2,1700,1,Condo Apt,43.6498636,-79.3971147,Kensington-Chinatown,3,0
525000,1,550,0,Condo Apt,43.667978,-79.388548,Bay Street Corridor,1,0
381300,1,250,0,Condo Apt,43.6492612,-79.3757259,Church-Yonge Corridor,0,0
375000,2,1100,1,Condo Apt,43.7853574,-79.2884961,Agincourt South-Malvern West,2,0
464990,1,650,1,Condo Apt,43.7774012,-79.4128023,Willowdale East,1,1
450000,1,650,1,Condo Apt,43.714543,-79.4530725,Yorkdale-Glen Park,1,1
429000,2,1300,1,Condo Apt,43.7375763,-79.2382502,Eglinton East,3,1
2020000,4,,2,Att/Row/Twnhouse,43.6620581,-79.4056235,University,3,1
515000,1,650,1,Condo Apt,43.6227486,-79.481943,Mimico (includes Humber Bay Shores),1,1
1075000,5,,2,Detached,43.7204849,-79.2561283,Kennedy Park,4,1
513000,1,650,1,Condo Apt,43.7685392,-79.3813125,Bayview Village,1,1
1900000,5,2750,2,Detached,43.6784724,-79.2801535,Birchcliffe-Cliffside,5,1
995000,2,,1,Semi-Detached,43.6695408,-79.3250597,Greenwood-Coxwell,3,0
850000,1,650,1,Condo Apt,43.6693009,-79.3841709,Church-Yonge Corridor,2,0
1232000,1,,1,Semi-Detached,43.6481485,-79.4788056,High Park-Swansea,3,0
484000,2,1100,1,Comm Element Condo,43.7801776,-79.2501808,Woburn,2,1
1305000,2,,2,Semi-Detached,43.6540215,-79.4528417,High Park-Swansea,3,0
663000,2,,3,Semi-Detached,43.7668812,-79.2704194,Bendale,3,2
958000,2,950,1,Condo Apt,43.6695928,-79.3805797,Church-Yonge Corridor,2,0
412000,1,550,1,Condo Apt,43.7340513,-79.4480629,Clanton Park,1,0
550000,2,,2,Detached,43.6935806,-79.2829731,Oakridge,1,0
338000,1,1300,1,Condo Townhouse,43.7337506,-79.593083,West Humber-Clairville,3,0
1420000,2,1300,1,Condo Apt,43.6455046,-79.3924571,Waterfront Communities-The Island,2,0
570000,1,650,0,Condo Apt,43.708472,-79.3974985,Mount Pleasant West,2,0
375000,1,550,1,Condo Apt,43.773709,-79.2587701,Bendale,1,0
865000,2,,0,Semi-Detached,43.6823246,-79.319232,Woodbine Corridor,2,1
758000,2,,3,Detached,43.8021658,-79.2285289,Malvern,3,2
638000,2,950,1,Condo Apt,43.778926,-79.4171121,Willowdale West,3,0
1500000,5,2250,2,Detached,43.6886272,-79.3125168,Woodbine-Lumsden,3,1
1401000,3,,1,Detached,43.6721032,-79.299817,The Beaches,3,1
282000,1,850,1,Condo Apt,43.8067108,-79.217104,Malvern,2,0
285000,2,850,1,Condo Apt,43.8046149,-79.2166262,Malvern,1,1
500000,2,,1,Semi-Detached,43.7990306,-79.2073992,Malvern,3,1
505000,1,650,1,Condo Apt,43.7655809,-79.4125865,Lansing-Westgate,1,1
1358000,3,,1,Semi-Detached,43.7098663,-79.4035016,Yonge-Eglinton,3,0
360000,1,550,1,Condo Apt,43.7918356,-79.2374037,Malvern,1,0
720000,2,850,1,Condo Townhouse,43.6572332,-79.4466846,Dufferin Grove,2,0
814000,1,750,1,Condo Apt,43.6454416,-79.4119788,Niagara,1,1
610000,2,950,1,Condo Apt,43.6363057,-79.4660892,South Parkdale,2,1
853500,2,,6,Detached,43.7126139,-79.5039345,Rustic,3,1
